"problema_id","municipio_id","problema","categoria_problema","nivel_severidad","poblacion_afectada","politica_id","politica","categoria_politica","costo_estimado","tiempo_implementacion_meses","dificultad_implementacion","nivel_evidencia","activa","aplicable","costo_estimado_local","politica_ganadora"
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,250,"Florida Club - Reparación de techos","Deportes",30000000.00,8,55.00,90.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,251,"Sociedad de Fomento Aristóbulo del Valle - Refacciones","Deportes",30000000.00,8,55.00,90.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,252,"Club Social y Deportivo Estrella Federal - Refacciones","Deportes",30000000.00,8,55.00,90.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,253,"Escuela Secundaria Nº 6 - Equipamiento informático y tecnológico","Educación",26700000.00,6,45.00,90.00,True,True,26700000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,254,"Círculo de Ajedrez Villa Martelli - Refacciones y equipamiento","Deportes",30000000.00,8,50.00,90.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,255,"APOVILO - Equipamiento y refacciones","Salud",30000000.00,8,50.00,90.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,256,"Jardín de Infantes Nº 908 - Equipamiento para actividades escolares","Educación",1620000.00,4,25.00,90.00,True,True,1620000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,257,"Unión Vecinal 25 de Mayo - Reformas edilicias","Desarrollo social",30000000.00,8,50.00,90.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,258,"Escuela Primaria Nº 18 - Equipamiento y materiales","Educación",7650000.00,6,40.00,90.00,True,True,7650000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,259,"Sociedad de Fomento Drysdale - Cerramiento del nuevo SUM","Desarrollo social",30000000.00,8,55.00,90.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,260,"Escuela Secundaria Nº 3 - Cielorraso y equipamiento","Educación",14650000.00,8,50.00,90.00,True,True,14650000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,261,"Centro de Jubilados Carapachay - Luminarias y heladeras","Desarrollo social",2680000.00,5,30.00,90.00,True,True,2680000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,262,"Semáforo de giro en Independencia y Ascasubi","Infraestructura",5136000.00,6,45.00,90.00,True,True,5136000.00,1
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,263,"Techo para parada de colectivo línea 252","Infraestructura",7800000.00,6,40.00,90.00,True,True,7800000.00,1
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,264,"Escuela Secundaria Nº 8 - Instrumentos musicales y mobiliario","Educación",9400000.00,6,40.00,90.00,True,True,9400000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,265,"Biblioteca Popular Sudestada - Reparaciones y equipamiento","Cultura",12000000.00,8,45.00,90.00,True,True,12000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,266,"Sociedad de Fomento de La Lucila - Refacciones y equipamiento","Desarrollo social",30000000.00,8,50.00,90.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,267,"Club Unión Florida - Mejoras y equipamiento","Deportes",30000000.00,12,45.00,80.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,268,"Escuela Primaria N° 16 - Mejoras y equipamiento","Educación",10000000.00,10,40.00,82.00,True,True,10000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,269,"Rotary Club La Lucila - Mejoras y equipamiento","Desarrollo social",3765000.00,8,35.00,78.00,True,True,3765000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,270,"Escuela Parroquial Stella Maris - Mejoras","Educación",30000000.00,12,50.00,82.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,271,"Centro Comunitario Virgen de Luján - Mejoras y equipamiento","Desarrollo social",7000000.00,8,40.00,78.00,True,True,7000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,272,"Club de Pescadores Olivos - Mejoras","Deportes",30000000.00,12,50.00,80.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,273,"Centro de Veteranos de Guerra de Malvinas Vicente López - Mejoras","Desarrollo social",30000000.00,12,50.00,80.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,274,"Hogar Querubines - Mejoras","Desarrollo social",30000000.00,12,50.00,82.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,275,"Escuela de Educación Técnica N° 3 - Mejoras y equipamiento","Educación",30000000.00,12,50.00,85.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,276,"Casa de los Jóvenes - Mejoras","Desarrollo social",4000000.00,8,35.00,80.00,True,True,4000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,277,"Centro de Jubilados y Pensionados Sarmiento - Mejoras","Desarrollo social",380000.00,6,30.00,78.00,True,True,380000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,278,"Grupo Scout Hipólito Bouchard - Equipamiento","Desarrollo social",6000000.00,6,30.00,78.00,True,True,6000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,279,"Centro de Guías de Turismo de Vicente López - Equipamiento","Desarrollo social",220000.00,6,25.00,75.00,True,True,220000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,280,"VILO Rugby - Mejoras","Deportes",30000000.00,12,50.00,80.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,281,"Grupo Scout Nuestra Señora de la Pureza - Mejoras y equipamiento","Desarrollo social",30000000.00,12,45.00,78.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,282,"Club de Laprida - Mejoras","Deportes",30000000.00,12,50.00,80.00,True,True,30000000.00,0
9,1,"Déficit de acceso a gas de red","Infraestructura",4.50,52724,283,"Biblioteca Popular León A. Vienni - Equipamiento","Cultura",600000.00,6,25.00,82.00,True,True,600000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,247,"Ordenamiento de tránsito - José Ingenieros y Washington","Infraestructura",200000.00,3,25.00,90.00,True,True,200000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,248,"Seguridad vial en Club Drysdale","Infraestructura",1200000.00,4,30.00,90.00,True,True,1200000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,249,"Jardín de Infantes Nº 908 - Equipamiento","Educación",1620000.00,4,25.00,90.00,True,True,1620000.00,1
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,250,"Florida Club - Reparación de techos","Deportes",30000000.00,8,55.00,90.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,251,"Sociedad de Fomento Aristóbulo del Valle - Refacciones","Deportes",30000000.00,8,55.00,90.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,252,"Club Social y Deportivo Estrella Federal - Refacciones","Deportes",30000000.00,8,55.00,90.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,253,"Escuela Secundaria Nº 6 - Equipamiento informático y tecnológico","Educación",26700000.00,6,45.00,90.00,True,True,26700000.00,1
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,254,"Círculo de Ajedrez Villa Martelli - Refacciones y equipamiento","Deportes",30000000.00,8,50.00,90.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,255,"APOVILO - Equipamiento y refacciones","Salud",30000000.00,8,50.00,90.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,256,"Jardín de Infantes Nº 908 - Equipamiento para actividades escolares","Educación",1620000.00,4,25.00,90.00,True,True,1620000.00,1
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,257,"Unión Vecinal 25 de Mayo - Reformas edilicias","Desarrollo social",30000000.00,8,50.00,90.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,258,"Escuela Primaria Nº 18 - Equipamiento y materiales","Educación",7650000.00,6,40.00,90.00,True,True,7650000.00,1
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,259,"Sociedad de Fomento Drysdale - Cerramiento del nuevo SUM","Desarrollo social",30000000.00,8,55.00,90.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,260,"Escuela Secundaria Nº 3 - Cielorraso y equipamiento","Educación",14650000.00,8,50.00,90.00,True,True,14650000.00,1
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,261,"Centro de Jubilados Carapachay - Luminarias y heladeras","Desarrollo social",2680000.00,5,30.00,90.00,True,True,2680000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,262,"Semáforo de giro en Independencia y Ascasubi","Infraestructura",5136000.00,6,45.00,90.00,True,True,5136000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,263,"Techo para parada de colectivo línea 252","Infraestructura",7800000.00,6,40.00,90.00,True,True,7800000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,264,"Escuela Secundaria Nº 8 - Instrumentos musicales y mobiliario","Educación",9400000.00,6,40.00,90.00,True,True,9400000.00,1
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,265,"Biblioteca Popular Sudestada - Reparaciones y equipamiento","Cultura",12000000.00,8,45.00,90.00,True,True,12000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,266,"Sociedad de Fomento de La Lucila - Refacciones y equipamiento","Desarrollo social",30000000.00,8,50.00,90.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,267,"Club Unión Florida - Mejoras y equipamiento","Deportes",30000000.00,12,45.00,80.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,268,"Escuela Primaria N° 16 - Mejoras y equipamiento","Educación",10000000.00,10,40.00,82.00,True,True,10000000.00,1
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,269,"Rotary Club La Lucila - Mejoras y equipamiento","Desarrollo social",3765000.00,8,35.00,78.00,True,True,3765000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,270,"Escuela Parroquial Stella Maris - Mejoras","Educación",30000000.00,12,50.00,82.00,True,True,30000000.00,1
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,271,"Centro Comunitario Virgen de Luján - Mejoras y equipamiento","Desarrollo social",7000000.00,8,40.00,78.00,True,True,7000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,272,"Club de Pescadores Olivos - Mejoras","Deportes",30000000.00,12,50.00,80.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,273,"Centro de Veteranos de Guerra de Malvinas Vicente López - Mejoras","Desarrollo social",30000000.00,12,50.00,80.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,274,"Hogar Querubines - Mejoras","Desarrollo social",30000000.00,12,50.00,82.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,275,"Escuela de Educación Técnica N° 3 - Mejoras y equipamiento","Educación",30000000.00,12,50.00,85.00,True,True,30000000.00,1
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,276,"Casa de los Jóvenes - Mejoras","Desarrollo social",4000000.00,8,35.00,80.00,True,True,4000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,277,"Centro de Jubilados y Pensionados Sarmiento - Mejoras","Desarrollo social",380000.00,6,30.00,78.00,True,True,380000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,278,"Grupo Scout Hipólito Bouchard - Equipamiento","Desarrollo social",6000000.00,6,30.00,78.00,True,True,6000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,279,"Centro de Guías de Turismo de Vicente López - Equipamiento","Desarrollo social",220000.00,6,25.00,75.00,True,True,220000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,280,"VILO Rugby - Mejoras","Deportes",30000000.00,12,50.00,80.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,281,"Grupo Scout Nuestra Señora de la Pureza - Mejoras y equipamiento","Desarrollo social",30000000.00,12,45.00,78.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,282,"Club de Laprida - Mejoras","Deportes",30000000.00,12,50.00,80.00,True,True,30000000.00,0
10,1,"Brecha de acceso a educación superior","Educación",5.00,125548,283,"Biblioteca Popular León A. Vienni - Equipamiento","Cultura",600000.00,6,25.00,82.00,True,True,600000.00,0
